check,status,detail
trip_000110_gps_schema,PASS,
trip_000110_gps_time_sequence,PASS,
trip_000110_gps_trip_id,PASS,
trip_000110_origin_destination,PASS,
trip_000110_timeline,PASS,
trip_000110_walk_network_reference,PASS,
trip_000110_transfer_recomputed,PASS,
trip_000111_gps_schema,PASS,
trip_000111_gps_time_sequence,PASS,
trip_000111_gps_trip_id,PASS,
trip_000111_origin_destination,PASS,
trip_000111_timeline,PASS,
trip_000111_walk_network_reference,PASS,
trip_000111_transfer_recomputed,PASS,
trip_000112_gps_schema,PASS,
trip_000112_gps_time_sequence,PASS,
trip_000112_gps_trip_id,PASS,
trip_000112_origin_destination,PASS,
trip_000112_timeline,PASS,
trip_000112_walk_network_reference,PASS,
trip_000112_transfer_recomputed,PASS,
trip_000113_gps_schema,PASS,
trip_000113_gps_time_sequence,PASS,
trip_000113_gps_trip_id,PASS,
trip_000113_origin_destination,PASS,
trip_000113_timeline,PASS,
trip_000113_walk_network_reference,PASS,
trip_000113_transfer_recomputed,PASS,
trip_000114_gps_schema,PASS,
trip_000114_gps_time_sequence,PASS,
trip_000114_gps_trip_id,PASS,
trip_000114_origin_destination,PASS,
trip_000114_timeline,PASS,
trip_000114_walk_network_reference,PASS,
trip_000114_transfer_recomputed,PASS,
trip_000115_gps_schema,PASS,
trip_000115_gps_time_sequence,PASS,
trip_000115_gps_trip_id,PASS,
trip_000115_origin_destination,PASS,
trip_000115_timeline,PASS,
trip_000115_walk_network_reference,PASS,
trip_000115_transfer_recomputed,PASS,
trip_000116_gps_schema,PASS,
trip_000116_gps_time_sequence,PASS,
trip_000116_gps_trip_id,PASS,
trip_000116_origin_destination,PASS,
trip_000116_timeline,PASS,
trip_000116_walk_network_reference,PASS,
trip_000116_transfer_recomputed,PASS,
trip_000117_gps_schema,PASS,
trip_000117_gps_time_sequence,PASS,
trip_000117_gps_trip_id,PASS,
trip_000117_origin_destination,PASS,
trip_000117_timeline,PASS,
trip_000117_walk_network_reference,PASS,
trip_000117_transfer_recomputed,PASS,
trip_000118_gps_schema,PASS,
trip_000118_gps_time_sequence,PASS,
trip_000118_gps_trip_id,PASS,
trip_000118_origin_destination,PASS,
trip_000118_timeline,PASS,
trip_000118_walk_network_reference,PASS,
trip_000118_transfer_recomputed,PASS,
trip_000119_gps_schema,PASS,
trip_000119_gps_time_sequence,PASS,
trip_000119_gps_trip_id,PASS,
trip_000119_origin_destination,PASS,
trip_000119_timeline,PASS,
trip_000119_walk_network_reference,PASS,
trip_000119_transfer_recomputed,PASS,
trip_000120_gps_schema,PASS,
trip_000120_gps_time_sequence,PASS,
trip_000120_gps_trip_id,PASS,
trip_000120_origin_destination,PASS,
trip_000120_timeline,PASS,
trip_000120_walk_network_reference,PASS,
trip_000120_transfer_recomputed,PASS,
trip_000121_gps_schema,PASS,
trip_000121_gps_time_sequence,PASS,
trip_000121_gps_trip_id,PASS,
trip_000121_origin_destination,PASS,
trip_000121_timeline,PASS,
trip_000121_bike_network_reference,PASS,
trip_000121_transfer_recomputed,PASS,
trip_000122_gps_schema,PASS,
trip_000122_gps_time_sequence,PASS,
trip_000122_gps_trip_id,PASS,
trip_000122_origin_destination,PASS,
trip_000122_timeline,PASS,
trip_000122_bike_network_reference,PASS,
trip_000122_transfer_recomputed,PASS,
trip_000123_gps_schema,PASS,
trip_000123_gps_time_sequence,PASS,
trip_000123_gps_trip_id,PASS,
trip_000123_origin_destination,PASS,
trip_000123_timeline,PASS,
trip_000123_bike_network_reference,PASS,
trip_000123_transfer_recomputed,PASS,
trip_000124_gps_schema,PASS,
trip_000124_gps_time_sequence,PASS,
trip_000124_gps_trip_id,PASS,
trip_000124_origin_destination,PASS,
trip_000124_timeline,PASS,
trip_000124_bike_network_reference,PASS,
trip_000124_transfer_recomputed,PASS,
trip_000125_gps_schema,PASS,
trip_000125_gps_time_sequence,PASS,
trip_000125_gps_trip_id,PASS,
trip_000125_origin_destination,PASS,
trip_000125_timeline,PASS,
trip_000125_bike_network_reference,PASS,
trip_000125_transfer_recomputed,PASS,
trip_000126_gps_schema,PASS,
trip_000126_gps_time_sequence,PASS,
trip_000126_gps_trip_id,PASS,
trip_000126_origin_destination,PASS,
trip_000126_timeline,PASS,
trip_000126_bike_network_reference,PASS,
trip_000126_transfer_recomputed,PASS,
trip_000127_gps_schema,PASS,
trip_000127_gps_time_sequence,PASS,
trip_000127_gps_trip_id,PASS,
trip_000127_origin_destination,PASS,
trip_000127_timeline,PASS,
trip_000127_bike_network_reference,PASS,
trip_000127_transfer_recomputed,PASS,
trip_000128_gps_schema,PASS,
trip_000128_gps_time_sequence,PASS,
trip_000128_gps_trip_id,PASS,
trip_000128_origin_destination,PASS,
trip_000128_timeline,PASS,
trip_000128_bike_network_reference,PASS,
trip_000128_transfer_recomputed,PASS,
trip_000129_gps_schema,PASS,
trip_000129_gps_time_sequence,PASS,
trip_000129_gps_trip_id,PASS,
trip_000129_origin_destination,PASS,
trip_000129_timeline,PASS,
trip_000129_bike_network_reference,PASS,
trip_000129_transfer_recomputed,PASS,
trip_000130_gps_schema,PASS,
trip_000130_gps_time_sequence,PASS,
trip_000130_gps_trip_id,PASS,
trip_000130_origin_destination,PASS,
trip_000130_timeline,PASS,
trip_000130_bike_network_reference,PASS,
trip_000130_transfer_recomputed,PASS,
trip_000131_gps_schema,PASS,
trip_000131_gps_time_sequence,PASS,
trip_000131_gps_trip_id,PASS,
trip_000131_origin_destination,PASS,
trip_000131_timeline,PASS,
trip_000131_bike_network_reference,PASS,
trip_000131_transfer_recomputed,PASS,
trip_000132_gps_schema,PASS,
trip_000132_gps_time_sequence,PASS,
trip_000132_gps_trip_id,PASS,
trip_000132_origin_destination,PASS,
trip_000132_timeline,PASS,
trip_000132_bike_network_reference,PASS,
trip_000132_transfer_recomputed,PASS,
trip_000133_gps_schema,PASS,
trip_000133_gps_time_sequence,PASS,
trip_000133_gps_trip_id,PASS,
trip_000133_origin_destination,PASS,
trip_000133_timeline,PASS,
trip_000133_bike_network_reference,PASS,
trip_000133_transfer_recomputed,PASS,
trip_000134_gps_schema,PASS,
trip_000134_gps_time_sequence,PASS,
trip_000134_gps_trip_id,PASS,
trip_000134_origin_destination,PASS,
trip_000134_timeline,PASS,
trip_000134_bike_network_reference,PASS,
trip_000134_transfer_recomputed,PASS,
trip_000135_gps_schema,PASS,
trip_000135_gps_time_sequence,PASS,
trip_000135_gps_trip_id,PASS,
trip_000135_origin_destination,PASS,
trip_000135_timeline,PASS,
trip_000135_bike_network_reference,PASS,
trip_000135_transfer_recomputed,PASS,
trip_000136_gps_schema,PASS,
trip_000136_gps_time_sequence,PASS,
trip_000136_gps_trip_id,PASS,
trip_000136_origin_destination,PASS,
trip_000136_timeline,PASS,
trip_000136_bike_network_reference,PASS,
trip_000136_transfer_recomputed,PASS,
trip_000137_gps_schema,PASS,
trip_000137_gps_time_sequence,PASS,
trip_000137_gps_trip_id,PASS,
trip_000137_origin_destination,PASS,
trip_000137_timeline,PASS,
trip_000137_bike_network_reference,PASS,
trip_000137_transfer_recomputed,PASS,
trip_000138_gps_schema,PASS,
trip_000138_gps_time_sequence,PASS,
trip_000138_gps_trip_id,PASS,
trip_000138_origin_destination,PASS,
trip_000138_timeline,PASS,
trip_000138_bike_network_reference,PASS,
trip_000138_transfer_recomputed,PASS,
trip_000139_gps_schema,PASS,
trip_000139_gps_time_sequence,PASS,
trip_000139_gps_trip_id,PASS,
trip_000139_origin_destination,PASS,
trip_000139_timeline,PASS,
trip_000139_bike_network_reference,PASS,
trip_000139_transfer_recomputed,PASS,
trip_000140_gps_schema,PASS,
trip_000140_gps_time_sequence,PASS,
trip_000140_gps_trip_id,PASS,
trip_000140_origin_destination,PASS,
trip_000140_timeline,PASS,
trip_000140_bike_network_reference,PASS,
trip_000140_transfer_recomputed,PASS,
trip_000141_gps_schema,PASS,
trip_000141_gps_time_sequence,PASS,
trip_000141_gps_trip_id,PASS,
trip_000141_origin_destination,PASS,
trip_000141_timeline,PASS,
trip_000141_bike_network_reference,PASS,
trip_000141_transfer_recomputed,PASS,
trip_000142_gps_schema,PASS,
trip_000142_gps_time_sequence,PASS,
trip_000142_gps_trip_id,PASS,
trip_000142_origin_destination,PASS,
trip_000142_timeline,PASS,
trip_000142_bike_network_reference,PASS,
trip_000142_transfer_recomputed,PASS,
trip_000143_gps_schema,PASS,
trip_000143_gps_time_sequence,PASS,
trip_000143_gps_trip_id,PASS,
trip_000143_origin_destination,PASS,
trip_000143_timeline,PASS,
trip_000143_bike_network_reference,PASS,
trip_000143_transfer_recomputed,PASS,
trip_000144_gps_schema,PASS,
trip_000144_gps_time_sequence,PASS,
trip_000144_gps_trip_id,PASS,
trip_000144_origin_destination,PASS,
trip_000144_timeline,PASS,
trip_000144_bike_network_reference,PASS,
trip_000144_transfer_recomputed,PASS,
trip_000145_gps_schema,PASS,
trip_000145_gps_time_sequence,PASS,
trip_000145_gps_trip_id,PASS,
trip_000145_origin_destination,PASS,
trip_000145_timeline,PASS,
trip_000145_bike_network_reference,PASS,
trip_000145_transfer_recomputed,PASS,
trip_000146_gps_schema,PASS,
trip_000146_gps_time_sequence,PASS,
trip_000146_gps_trip_id,PASS,
trip_000146_origin_destination,PASS,
trip_000146_timeline,PASS,
trip_000146_bike_network_reference,PASS,
trip_000146_transfer_recomputed,PASS,
trip_000147_gps_schema,PASS,
trip_000147_gps_time_sequence,PASS,
trip_000147_gps_trip_id,PASS,
trip_000147_origin_destination,PASS,
trip_000147_timeline,PASS,
trip_000147_bike_network_reference,PASS,
trip_000147_transfer_recomputed,PASS,
trip_000148_gps_schema,PASS,
trip_000148_gps_time_sequence,PASS,
trip_000148_gps_trip_id,PASS,
trip_000148_origin_destination,PASS,
trip_000148_timeline,PASS,
trip_000148_bike_network_reference,PASS,
trip_000148_transfer_recomputed,PASS,
trip_000149_gps_schema,PASS,
trip_000149_gps_time_sequence,PASS,
trip_000149_gps_trip_id,PASS,
trip_000149_origin_destination,PASS,
trip_000149_timeline,PASS,
trip_000149_bike_network_reference,PASS,
trip_000149_transfer_recomputed,PASS,
trip_000150_gps_schema,PASS,
trip_000150_gps_time_sequence,PASS,
trip_000150_gps_trip_id,PASS,
trip_000150_origin_destination,PASS,
trip_000150_timeline,PASS,
trip_000150_bike_network_reference,PASS,
trip_000150_transfer_recomputed,PASS,
trip_000151_gps_schema,PASS,
trip_000151_gps_time_sequence,PASS,
trip_000151_gps_trip_id,PASS,
trip_000151_origin_destination,PASS,
trip_000151_timeline,PASS,
trip_000151_bike_network_reference,PASS,
trip_000151_transfer_recomputed,PASS,
trip_000152_gps_schema,PASS,
trip_000152_gps_time_sequence,PASS,
trip_000152_gps_trip_id,PASS,
trip_000152_origin_destination,PASS,
trip_000152_timeline,PASS,
trip_000152_bike_network_reference,PASS,
trip_000152_transfer_recomputed,PASS,
trip_000153_gps_schema,PASS,
trip_000153_gps_time_sequence,PASS,
trip_000153_gps_trip_id,PASS,
trip_000153_origin_destination,PASS,
trip_000153_timeline,PASS,
trip_000153_bike_network_reference,PASS,
trip_000153_transfer_recomputed,PASS,
trip_000154_gps_schema,PASS,
trip_000154_gps_time_sequence,PASS,
trip_000154_gps_trip_id,PASS,
trip_000154_origin_destination,PASS,
trip_000154_timeline,PASS,
trip_000154_bike_network_reference,PASS,
trip_000154_transfer_recomputed,PASS,
trip_000155_gps_schema,PASS,
trip_000155_gps_time_sequence,PASS,
trip_000155_gps_trip_id,PASS,
trip_000155_origin_destination,PASS,
trip_000155_timeline,PASS,
trip_000155_bike_network_reference,PASS,
trip_000155_transfer_recomputed,PASS,
trip_000156_gps_schema,PASS,
trip_000156_gps_time_sequence,PASS,
trip_000156_gps_trip_id,PASS,
trip_000156_origin_destination,PASS,
trip_000156_timeline,PASS,
trip_000156_bike_network_reference,PASS,
trip_000156_transfer_recomputed,PASS,
trip_000157_gps_schema,PASS,
trip_000157_gps_time_sequence,PASS,
trip_000157_gps_trip_id,PASS,
trip_000157_origin_destination,PASS,
trip_000157_timeline,PASS,
trip_000157_bike_network_reference,PASS,
trip_000157_transfer_recomputed,PASS,
trip_000158_gps_schema,PASS,
trip_000158_gps_time_sequence,PASS,
trip_000158_gps_trip_id,PASS,
trip_000158_origin_destination,PASS,
trip_000158_timeline,PASS,
trip_000158_bike_network_reference,PASS,
trip_000158_transfer_recomputed,PASS,
trip_000159_gps_schema,PASS,
trip_000159_gps_time_sequence,PASS,
trip_000159_gps_trip_id,PASS,
trip_000159_origin_destination,PASS,
trip_000159_timeline,PASS,
trip_000159_bike_network_reference,PASS,
trip_000159_transfer_recomputed,PASS,
trip_000160_gps_schema,PASS,
trip_000160_gps_time_sequence,PASS,
trip_000160_gps_trip_id,PASS,
trip_000160_origin_destination,PASS,
trip_000160_timeline,PASS,
trip_000160_bike_network_reference,PASS,
trip_000160_transfer_recomputed,PASS,
trip_000161_gps_schema,PASS,
trip_000161_gps_time_sequence,PASS,
trip_000161_gps_trip_id,PASS,
trip_000161_origin_destination,PASS,
trip_000161_timeline,PASS,
trip_000161_bike_network_reference,PASS,
trip_000161_transfer_recomputed,PASS,
trip_000162_gps_schema,PASS,
trip_000162_gps_time_sequence,PASS,
trip_000162_gps_trip_id,PASS,
trip_000162_origin_destination,PASS,
trip_000162_timeline,PASS,
trip_000162_bike_network_reference,PASS,
trip_000162_transfer_recomputed,PASS,
trip_000163_gps_schema,PASS,
trip_000163_gps_time_sequence,PASS,
trip_000163_gps_trip_id,PASS,
trip_000163_origin_destination,PASS,
trip_000163_timeline,PASS,
trip_000163_bike_network_reference,PASS,
trip_000163_transfer_recomputed,PASS,
trip_000164_gps_schema,PASS,
trip_000164_gps_time_sequence,PASS,
trip_000164_gps_trip_id,PASS,
trip_000164_origin_destination,PASS,
trip_000164_timeline,PASS,
trip_000164_bike_network_reference,PASS,
trip_000164_transfer_recomputed,PASS,
trip_000165_gps_schema,PASS,
trip_000165_gps_time_sequence,PASS,
trip_000165_gps_trip_id,PASS,
trip_000165_origin_destination,PASS,
trip_000165_timeline,PASS,
trip_000165_bike_network_reference,PASS,
trip_000165_transfer_recomputed,PASS,
trip_000166_gps_schema,PASS,
trip_000166_gps_time_sequence,PASS,
trip_000166_gps_trip_id,PASS,
trip_000166_origin_destination,PASS,
trip_000166_timeline,PASS,
trip_000166_bike_network_reference,PASS,
trip_000166_transfer_recomputed,PASS,
trip_000167_gps_schema,PASS,
trip_000167_gps_time_sequence,PASS,
trip_000167_gps_trip_id,PASS,
trip_000167_origin_destination,PASS,
trip_000167_timeline,PASS,
trip_000167_bike_network_reference,PASS,
trip_000167_transfer_recomputed,PASS,
trip_000168_gps_schema,PASS,
trip_000168_gps_time_sequence,PASS,
trip_000168_gps_trip_id,PASS,
trip_000168_origin_destination,PASS,
trip_000168_timeline,PASS,
trip_000168_bike_network_reference,PASS,
trip_000168_transfer_recomputed,PASS,
trip_000169_gps_schema,PASS,
trip_000169_gps_time_sequence,PASS,
trip_000169_gps_trip_id,PASS,
trip_000169_origin_destination,PASS,
trip_000169_timeline,PASS,
trip_000169_bike_network_reference,PASS,
trip_000169_transfer_recomputed,PASS,
trip_000170_gps_schema,PASS,
trip_000170_gps_time_sequence,PASS,
trip_000170_gps_trip_id,PASS,
trip_000170_origin_destination,PASS,
trip_000170_timeline,PASS,
trip_000170_bike_network_reference,PASS,
trip_000170_transfer_recomputed,PASS,
trip_000171_gps_schema,PASS,
trip_000171_gps_time_sequence,PASS,
trip_000171_gps_trip_id,PASS,
trip_000171_origin_destination,PASS,
trip_000171_timeline,PASS,
trip_000171_bike_network_reference,PASS,
trip_000171_transfer_recomputed,PASS,
trip_000172_gps_schema,PASS,
trip_000172_gps_time_sequence,PASS,
trip_000172_gps_trip_id,PASS,
trip_000172_origin_destination,PASS,
trip_000172_timeline,PASS,
trip_000172_bike_network_reference,PASS,
trip_000172_transfer_recomputed,PASS,
trip_000173_gps_schema,PASS,
trip_000173_gps_time_sequence,PASS,
trip_000173_gps_trip_id,PASS,
trip_000173_origin_destination,PASS,
trip_000173_timeline,PASS,
trip_000173_bike_network_reference,PASS,
trip_000173_transfer_recomputed,PASS,
trip_000174_gps_schema,PASS,
trip_000174_gps_time_sequence,PASS,
trip_000174_gps_trip_id,PASS,
trip_000174_origin_destination,PASS,
trip_000174_timeline,PASS,
trip_000174_bike_network_reference,PASS,
trip_000174_transfer_recomputed,PASS,
trip_000175_gps_schema,PASS,
trip_000175_gps_time_sequence,PASS,
trip_000175_gps_trip_id,PASS,
trip_000175_origin_destination,PASS,
trip_000175_timeline,PASS,
trip_000175_bike_network_reference,PASS,
trip_000175_transfer_recomputed,PASS,
trip_000176_gps_schema,PASS,
trip_000176_gps_time_sequence,PASS,
trip_000176_gps_trip_id,PASS,
trip_000176_origin_destination,PASS,
trip_000176_timeline,PASS,
trip_000176_bike_network_reference,PASS,
trip_000176_transfer_recomputed,PASS,
trip_000177_gps_schema,PASS,
trip_000177_gps_time_sequence,PASS,
trip_000177_gps_trip_id,PASS,
trip_000177_origin_destination,PASS,
trip_000177_timeline,PASS,
trip_000177_bike_network_reference,PASS,
trip_000177_transfer_recomputed,PASS,
trip_000178_gps_schema,PASS,
trip_000178_gps_time_sequence,PASS,
trip_000178_gps_trip_id,PASS,
trip_000178_origin_destination,PASS,
trip_000178_timeline,PASS,
trip_000178_bike_network_reference,PASS,
trip_000178_transfer_recomputed,PASS,
trip_000179_gps_schema,PASS,
trip_000179_gps_time_sequence,PASS,
trip_000179_gps_trip_id,PASS,
trip_000179_origin_destination,PASS,
trip_000179_timeline,PASS,
trip_000179_bike_network_reference,PASS,
trip_000179_transfer_recomputed,PASS,
trip_000180_gps_schema,PASS,
trip_000180_gps_time_sequence,PASS,
trip_000180_gps_trip_id,PASS,
trip_000180_origin_destination,PASS,
trip_000180_timeline,PASS,
trip_000180_bike_network_reference,PASS,
trip_000180_transfer_recomputed,PASS,
trip_000181_gps_schema,PASS,
trip_000181_gps_time_sequence,PASS,
trip_000181_gps_trip_id,PASS,
trip_000181_origin_destination,PASS,
trip_000181_timeline,PASS,
trip_000181_bike_network_reference,PASS,
trip_000181_transfer_recomputed,PASS,
trip_000182_gps_schema,PASS,
trip_000182_gps_time_sequence,PASS,
trip_000182_gps_trip_id,PASS,
trip_000182_origin_destination,PASS,
trip_000182_timeline,PASS,
trip_000182_bike_network_reference,PASS,
trip_000182_transfer_recomputed,PASS,
trip_000183_gps_schema,PASS,
trip_000183_gps_time_sequence,PASS,
trip_000183_gps_trip_id,PASS,
trip_000183_origin_destination,PASS,
trip_000183_timeline,PASS,
trip_000183_bike_network_reference,PASS,
trip_000183_transfer_recomputed,PASS,
trip_000184_gps_schema,PASS,
trip_000184_gps_time_sequence,PASS,
trip_000184_gps_trip_id,PASS,
trip_000184_origin_destination,PASS,
trip_000184_timeline,PASS,
trip_000184_bike_network_reference,PASS,
trip_000184_transfer_recomputed,PASS,
trip_000185_gps_schema,PASS,
trip_000185_gps_time_sequence,PASS,
trip_000185_gps_trip_id,PASS,
trip_000185_origin_destination,PASS,
trip_000185_timeline,PASS,
trip_000185_bike_network_reference,PASS,
trip_000185_transfer_recomputed,PASS,
trip_000186_gps_schema,PASS,
trip_000186_gps_time_sequence,PASS,
trip_000186_gps_trip_id,PASS,
trip_000186_origin_destination,PASS,
trip_000186_timeline,PASS,
trip_000186_bike_network_reference,PASS,
trip_000186_transfer_recomputed,PASS,
trip_000187_gps_schema,PASS,
trip_000187_gps_time_sequence,PASS,
trip_000187_gps_trip_id,PASS,
trip_000187_origin_destination,PASS,
trip_000187_timeline,PASS,
trip_000187_bike_network_reference,PASS,
trip_000187_transfer_recomputed,PASS,
trip_000188_gps_schema,PASS,
trip_000188_gps_time_sequence,PASS,
trip_000188_gps_trip_id,PASS,
trip_000188_origin_destination,PASS,
trip_000188_timeline,PASS,
